##FastQC	0.12.1
>>Basic Statistics	pass
#Measure	Value
Filename	I062.003.WES.Tumor_R1.fastq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	70723671
Total Bases	7.1 Gbp
Sequences flagged as poor quality	0
Sequence length	101
%GC	48
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
2111	20-21	-0.17587255620907882
2111	22-23	-0.2579020316955152
2111	24-25	-0.22397354299067018
2111	26-27	-0.2092075561920197
2111	28-29	-0.18434595342129967
2111	30-31	-0.21259463477925067
2111	32-33	-0.17660247327138023
2111	34-35	-0.23334360729423764
2111	36-37	-0.20754797589910368
2111	38-39	-0.2552820566390679
2111	40-41	-0.19154794191336322
2111	42-43	-0.18190904099643745
2111	44-45	-0.13926179233024527
2111	46-47	-0.14810183500030405
2111	48-49	-0.17750560536983073
2111	50-51	-0.21935239079527946
2111	52-53	-0.21240409476963862
2111	54-55	-0.1853786472123815
2111	56-57	-0.18675282546120542
2111	58-59	-0.18445516748895585
2111	60-61	-0.15225832188452415
2111	62-63	-0.19277693119659034
2111	64-65	-0.20313888336351482
2111	66-67	-0.1811489766236818
2111	68-69	-0.0974149770631314
2111	70-71	-0.12794196293471316
2111	72-73	-0.17341713617069843
2111	74-75	-0.19699770210125678
2111	76-77	-0.17830378192205387
2111	78-79	-0.21977176754897698
2111	80-81	-0.2588510867356888
2111	82-83	-0.17395876822097733
2111	84-85	-0.16488809399302085
2111	86-87	-0.1698764551122096
2111	88-89	-0.135863600810886
2111	90-91	-0.10840893469746504
2111	92-93	-0.191083881761557
2111	94-95	-0.19968961376610395
2111	96-97	-0.1985305577962464
2111	98-99	-0.15423550297644084
2111	100-101	-0.17288421802446408
2112	1	-0.21418130666068436
2112	2	-0.19578007279887544
2112	3	-0.4243589614579619
2112	4	-0.313894250579402
2112	5	-0.15077118928122957
2112	6	-0.15560085973946514
2112	7	-0.17137837284013102
2112	8	-0.15508483940715223
2112	9	-0.18122314289035302
2112	10-11	-0.16233115535101206
2112	12-13	-0.1541074083998879
2112	14-15	-0.28731461849705653
2112	16-17	-0.2707010293256005
2112	18-19	-0.3219591118850431
2112	20-21	-0.40091491339642005
2112	22-23	-0.34108193777501583
2112	24-25	-0.26867546137787457
2112	26-27	-0.24829503245226192
2112	28-29	-0.2850681614129513
2112	30-31	-0.281376058737429
2112	32-33	-0.25878391824669933
2112	34-35	-0.2298650797004953
2112	36-37	-0.30194245910998063
2112	38-39	-0.3979468453085033
2112	40-41	-0.2779147834782023
2112	42-43	-0.4166186146135047
2112	44-45	-0.40180028461632844
2112	46-47	-0.3637508618779819
2112	48-49	-0.29349458007030194
2112	50-51	-0.2966103066830641
2112	52-53	-0.3059712485918311
2112	54-55	-0.3009650085486726
2112	56-57	-0.33408996607559516
2112	58-59	-0.3010842890329357
2112	60-61	-0.2813383691191973
2112	62-63	-0.22953134387618945
2112	64-65	-0.28726680495780954
2112	66-67	-0.30116824281881804
2112	68-69	-0.2709305973622733
2112	70-71	-0.17561987796978684
2112	72-73	-0.20133326200679846
2112	74-75	-0.2119080535435245
2112	76-77	-0.3065212781923634
2112	78-79	-0.341245629225817
2112	80-81	-0.2686992273395674
2112	82-83	-0.266435767024781
2112	84-85	-0.2345693358302725
2112	86-87	-0.21616204540288209
2112	88-89	-0.2520848632565702
2112	90-91	-0.28212998899751085
2112	92-93	-0.31718671578821045
2112	94-95	-0.3962901548180824
2112	96-97	-0.3207206139760501
2112	98-99	-0.34170293327508006
2112	100-101	-0.3638407923561999
2113	1	-0.6801818310781904
2113	2	-0.46641771541584376
2113	3	-2.3563489337723915
2113	4	-0.9232976889369695
2113	5	-0.46347366047918115
2113	6	-0.32284814333947764
2113	7	-0.23165949932720054
2113	8	-0.25415489617293474
2113	9	-0.2905359089004591
2113	10-11	-0.2686163439483309
2113	12-13	-0.22432149731756823
2113	14-15	-0.320032686246698
2113	16-17	-0.2872073114081033
2113	18-19	-0.30538828702569276
2113	20-21	-0.2642697189000529
2113	22-23	-0.31981415744234454
2113	24-25	-0.31155274489798757
2113	26-27	-0.39034453847520467
2113	28-29	-0.4295427202626172
2113	30-31	-0.3734934601986879
2113	32-33	-0.4070363097651608
2113	34-35	-0.411633557562304
2113	36-37	-0.35240510444741346
2113	38-39	-0.36352458987088454
2113	40-41	-0.40793617396604276
2113	42-43	-0.403338612762532
2113	44-45	-0.41204897713180344
2113	46-47	-0.485247299660891
2113	48-49	-0.4358282317067861
2113	50-51	-0.3662950255546136
2113	52-53	-0.3947693145127431
2113	54-55	-0.39572202593607386
2113	56-57	-0.39608204587956664
2113	58-59	-0.37339389952862945
2113	60-61	-0.27413688047337814
2113	62-63	-0.2801232950697141
2113	64-65	-0.2802804331521571
2113	66-67	-0.3037284316270856
2113	68-69	-0.2759937708303397
2113	70-71	-0.2533242041878836
2113	72-73	-0.3052076484292172
2113	74-75	-0.8487289209428397
2113	76-77	-0.4701014919842521
2113	78-79	-0.33296723897077385
2113	80-81	-0.2759843993456954
2113	82-83	-0.22188422922810247
2113	84-85	-0.22890952091628236
2113	86-87	-0.2737361494689097
2113	88-89	-0.2600380984635393
2113	90-91	-0.27613435156670363
2113	92-93	-0.23113480652301632
2113	94-95	-0.2567494050936574
2113	96-97	-0.2632970178826213
2113	98-99	-0.21891280835867377
2113	100-101	-0.3249069514204308
2114	1	-0.5820346187707806
2114	2	-0.4332897872990742
2114	3	-1.6627607197216712
2114	4	-0.7372406495535913
2114	5	-0.4484200231743287
2114	6	-0.3408855519473093
2114	7	-0.29485408004974545
2114	8	-0.26135611518594004
2114	9	-0.3885051074746926
2114	10-11	-0.3386298171411397
2114	12-13	-0.3341308662186222
2114	14-15	-0.43366384821685955
2114	16-17	-0.4225115340188026
2114	18-19	-0.3728291556175307
2114	20-21	-0.37136337696938426
2114	22-23	-0.4044106938812462
2114	24-25	-0.3954539991323358
2114	26-27	-0.3843948435168869
2114	28-29	-0.4638228994804692
2114	30-31	-0.4760037945687259
2114	32-33	-0.45780878511301637
2114	34-35	-0.46151767807108257
2114	36-37	-0.4326177575028112
2114	38-39	-0.46011736429635874
2114	40-41	-0.42722494319671256
2114	42-43	-0.42407303241566296
2114	44-45	-0.498003312786544
2114	46-47	-0.486135581597388
2114	48-49	-0.47849960956309445
2114	50-51	-0.46094695383217754
2114	52-53	-0.4403552006047704
2114	54-55	-0.4318582346224602
2114	56-57	-0.4992722738483053
2114	58-59	-0.4404989168034277
2114	60-61	-0.5202160718344473
2114	62-63	-0.4760234921544537
2114	64-65	-0.4156052765152367
2114	66-67	-0.37086967686517625
2114	68-69	-0.4209936651435058
2114	70-71	-0.42716804369774763
2114	72-73	-0.4434592681294873
2114	74-75	-0.4157056649586792
2114	76-77	-0.41514900813357514
2114	78-79	-0.4073416018327478
2114	80-81	-0.3828038964008442
2114	82-83	-0.3618925850442807
2114	84-85	-0.3840881960935718
2114	86-87	-0.3478939617103478
2114	88-89	-0.36399988137304007
2114	90-91	-0.37400409342491514
2114	92-93	-0.42403738868607377
2114	94-95	-0.3682057705365551
2114	96-97	-0.37035740293913477
2114	98-99	-0.3609512810077078
2114	100-101	-0.47407141210022274
2115	1	-0.5166651516750775
2115	2	-0.4517461684159727
2115	3	-1.090385391087466
2115	4	-0.5368953341012954
2115	5	-0.36900743510043554
2115	6	-0.32726573865549113
2115	7	-0.28695013523167034
2115	8	-0.32699916644016014
2115	9	-0.38809108452663565
2115	10-11	-0.4422972438635
2115	12-13	-0.4879159395226722
2115	14-15	-0.5795037318520642
2115	16-17	-0.5464254872747105
2115	18-19	-0.5014262576009045
2115	20-21	-0.5088617339660644
2115	22-23	-0.4889922371503701
2115	24-25	-0.532659116484318
2115	26-27	-0.5266686745942124
2115	28-29	-0.534066484926683
2115	30-31	-0.5671281950815441
2115	32-33	-0.5547518097030562
2115	34-35	-0.5847521872869876
2115	36-37	-0.5956008796958585
2115	38-39	-0.5779592163269953
2115	40-41	-0.6329172871896276
2115	42-43	-0.5530156278608942
2115	44-45	-0.5166025258241049
2115	46-47	-0.5489221190758187
2115	48-49	-0.5796847660305389
2115	50-51	-0.5535765834504076
2115	52-53	-0.5243094299960092
2115	54-55	-0.5184097051955874
2115	56-57	-0.5339611526960226
2115	58-59	-0.5307402175825899
2115	60-61	-0.5013166815018266
2115	62-63	-0.5922059323728917
2115	64-65	-0.6393902972730956
2115	66-67	-0.6749158009232659
2115	68-69	-0.5486482063144891
2115	70-71	-0.46692582011598205
2115	72-73	-0.45388670267382736
2115	74-75	-0.4597122313381803
2115	76-77	-0.4944669446593295
2115	78-79	-0.4777211401347685
2115	80-81	-0.4194117444607741
2115	82-83	-0.46618277401903896
2115	84-85	-0.42441591162956627
2115	86-87	-0.42375262812645786
2115	88-89	-0.38966972987190474
2115	90-91	-0.4427740579066608
2115	92-93	-0.42604981451825097
2115	94-95	-0.4366165799339967
2115	96-97	-0.41720773981369064
2115	98-99	-0.3880842550529451
2115	100-101	-0.7335040433620819
2116	1	-1.6983249915853804
2116	2	-1.0390268367061672
2116	3	-3.340333456102531
2116	4	-4.9311847345999205
2116	5	-2.0293646067948856
2116	6	-1.158760714037733
2116	7	-0.7178082306463622
2116	8	-0.5608600528175458
2116	9	-0.5563207022679322
2116	10-11	-0.45644747204423197
2116	12-13	-0.4245132014576001
2116	14-15	-0.5979567354843525
2116	16-17	-0.5746203863634278
2116	18-19	-0.5123366942481127
2116	20-21	-0.5809883293071323
2116	22-23	-0.6319143873129462
2116	24-25	-0.6739576450355926
2116	26-27	-0.6182983473653749
2116	28-29	-0.6528039245508879
2116	30-31	-0.6768910862527946
2116	32-33	-0.6118565683374726
2116	34-35	-0.6948850327933442
2116	36-37	-0.7529719021515149
2116	38-39	-0.8217902775860964
2116	40-41	-0.7626148147137926
2116	42-43	-0.6987645494404333
2116	44-45	-0.6605214537680979
2116	46-47	-0.6800735584717685
2116	48-49	-0.713937125647341
2116	50-51	-0.8101346189147165
2116	52-53	-0.7341654469138845
2116	54-55	-0.6522276385223833
2116	56-57	-0.6372092969261374
2116	58-59	-0.6824632847202281
2116	60-61	-0.8174775223642783
2116	62-63	-0.7043060747029983
2116	64-65	-0.6641997859159972
2116	66-67	-0.5873097331210104
2116	68-69	-0.6325341207939417
2116	70-71	-0.5663245182085959
2116	72-73	-0.5379224577815691
2116	74-75	-0.5459044341326234
2116	76-77	-0.5256416813336955
2116	78-79	-0.507188338022651
2116	80-81	-0.5867509864529978
2116	82-83	-0.6385957451156301
2116	84-85	-0.6927471349511336
2116	86-87	-0.717377503902874
2116	88-89	-0.6933956517449431
2116	90-91	-0.5779970701839545
2116	92-93	-0.5520725277560103
2116	94-95	-0.5661153397143437
2116	96-97	-0.5425800829218304
2116	98-99	-0.4856853012167264
2116	100-101	-0.7679835433085032
2201	1	0.5251729009308548
2201	2	0.4247304755563732
2201	3	0.9796251254841977
2201	4	0.6007238686124907
2201	5	0.40895724943673173
2201	6	0.3581588834198257
2201	7	0.291510866271949
2201	8	0.313273190567422
2201	9	0.4317320258305415
2201	10-11	0.38696214649979765
2201	12-13	0.4102309304485843
2201	14-15	0.4944130069786681
2201	16-17	0.48784182147793587
2201	18-19	0.5036971346760382
2201	20-21	0.5472777342700681
2201	22-23	0.5312846401541691
2201	24-25	0.5606508525226417
2201	26-27	0.5560504602150544
2201	28-29	0.6015117934448497
2201	30-31	0.5146966559957633
2201	32-33	0.5732974656813994
2201	34-35	0.6154204386603723
2201	36-37	0.6250202651062864
2201	38-39	0.5411020491914869
2201	40-41	0.5186198285598564
2201	42-43	0.5739813574779902
2201	44-45	0.5885818463374051
2201	46-47	0.5215036075809465
2201	48-49	0.5171467224497377
2201	50-51	0.6076881119778506
2201	52-53	0.607431166862547
2201	54-55	0.5570101751545806
2201	56-57	0.6379292463687563
2201	58-59	0.5520983657769136
2201	60-61	0.5844783591525484
2201	62-63	0.5430937042027182
2201	64-65	0.45466169196215844
2201	66-67	0.46194480471994837
2201	68-69	0.5165019427864834
2201	70-71	0.47836792402698336
2201	72-73	0.43618208166772376
2201	74-75	0.489964099247878
2201	76-77	0.43148467248055766
2201	78-79	0.4489128210817981
2201	80-81	0.48279123689415826
2201	82-83	0.44622781772502407
2201	84-85	0.5038977134057916
2201	86-87	0.4968821527276077
2201	88-89	0.4162893993323067
2201	90-91	0.41028121222277036
2201	92-93	0.42575317049501393
2201	94-95	0.4432579450624843
2201	96-97	0.4242295928815736
2201	98-99	0.365551257292573
2201	100-101	0.5268407117040965
2202	1	0.42504607032529407
2202	2	0.38263555548495987
2202	3	0.9320995945810893
2202	4	0.5364893193795268
2202	5	0.35910246072005947
2202	6	0.19542729225578626
2202	7	0.12203770956767102
2202	8	0.24396278716680087
2202	9	0.3691624140902334
2202	10-11	0.36950264689854606
2202	12-13	0.345515765775815
2202	14-15	0.5102217179674398
2202	16-17	0.45473769307685075
2202	18-19	0.4651373764050106
2202	20-21	0.5152920568052082
2202	22-23	0.5211893200960134
2202	24-25	0.46599227255207865
2202	26-27	0.5121849963674094
2202	28-29	0.5681421316820447
2202	30-31	0.5433404172019678
2202	32-33	0.5225338576679306
2202	34-35	0.4967302944549701
2202	36-37	0.5015461387804336
2202	38-39	0.5585876637620473
2202	40-41	0.5849579138758045
2202	42-43	0.575880800511051
2202	44-45	0.5708029791904039
2202	46-47	0.5461890204382982
2202	48-49	0.5911494629685734
2202	50-51	0.5648514239909801
2202	52-53	0.5237328040812699
2202	54-55	0.5406813102289476
2202	56-57	0.5572773456130378
2202	58-59	0.5253393285255683
2202	60-61	0.5232457901551086
2202	62-63	0.5427378281229878
2202	64-65	0.5205191974548171
2202	66-67	0.5300866997970175
2202	68-69	0.5211259307695784
2202	70-71	0.514813614246826
2202	72-73	0.4806330731620676
2202	74-75	0.44872222497040326
2202	76-77	0.4744334338183478
2202	78-79	0.46412180712751194
2202	80-81	0.4670877911052571
2202	82-83	0.4184507813332914
2202	84-85	0.4451498839147092
2202	86-87	0.44643563781198026
2202	88-89	0.4429301325699626
2202	90-91	0.4502418460317017
2202	92-93	0.4286334124507789
2202	94-95	0.45365588483851127
2202	96-97	0.4814650903728861
2202	98-99	0.4644300894846438
2202	100-101	0.5325447793460967
2203	1	0.41953336979774036
2203	2	0.3732412550813393
2203	3	0.8873680474153574
2203	4	0.5391121279251365
2203	5	0.3452804560039624
2203	6	0.2569830641631725
2203	7	0.2565756544875839
2203	8	0.2493073182245027
2203	9	0.34704378801097846
2203	10-11	0.3171424134883978
2203	12-13	0.352241353889454
2203	14-15	0.4471218656842595
2203	16-17	0.41165774515466325
2203	18-19	0.4011519677115345
2203	20-21	0.44021787095640974
2203	22-23	0.41689788832987773
2203	24-25	0.4419321440401305
2203	26-27	0.45944286630632547
2203	28-29	0.4958024872138864
2203	30-31	0.48723480004342434
2203	32-33	0.4254886733240326
2203	34-35	0.43031814980751193
2203	36-37	0.44556304136835934
2203	38-39	0.451762234513275
2203	40-41	0.4782128227764275
2203	42-43	0.49501362555782435
2203	44-45	0.4768148747123746
2203	46-47	0.45236645320820656
2203	48-49	0.4381308903651302
2203	50-51	0.453143149782683
2203	52-53	0.43291052778150885
2203	54-55	0.4595410228045651
2203	56-57	0.4142411986492647
2203	58-59	0.4421879526692152
2203	60-61	0.41473199556327245
2203	62-63	0.43242677440481714
2203	64-65	0.44181190744606624
2203	66-67	0.4650701699827451
2203	68-69	0.40675536121087674
2203	70-71	0.43972026601002057
2203	72-73	0.419750289089194
2203	74-75	0.4433842632227254
2203	76-77	0.45476195453913704
2203	78-79	0.41730772269250593
2203	80-81	0.42145237537149427
2203	82-83	0.4306936359264597
2203	84-85	0.4320351582847124
2203	86-87	0.4480600055119055
2203	88-89	0.40953779168973625
2203	90-91	0.430332995448623
2203	92-93	0.45936291812677155
2203	94-95	0.43515100607848467
2203	96-97	0.4518675411370907
2203	98-99	0.45598677630152906
2203	100-101	0.5000082839550899
2204	1	0.4234761034332237
2204	2	0.31555198233611037
2204	3	0.8562961593595517
2204	4	0.5018869809160549
2204	5	0.32279171684363206
2204	6	0.23927488556878984
2204	7	0.2507992847365301
2204	8	0.2740721957947798
2204	9	0.3118371132315261
2204	10-11	0.3285624957196376
2204	12-13	0.30963034395993105
2204	14-15	0.40574976472850466
2204	16-17	0.3873374836964558
2204	18-19	0.3632344398539473
2204	20-21	0.40460639257175046
2204	22-23	0.4313620117246586
2204	24-25	0.38420875445471125
2204	26-27	0.42588128794093905
2204	28-29	0.38994435381571435
2204	30-31	0.43864094318506375
2204	32-33	0.4587260027415354
2204	34-35	0.45995426113275073
2204	36-37	0.4742724128772835
2204	38-39	0.42146942763903184
2204	40-41	0.41743819955043904
2204	42-43	0.4381400012874792
2204	44-45	0.46606811317088415
2204	46-47	0.43375748052293517
2204	48-49	0.40690585015845926
2204	50-51	0.44737678743029363
2204	52-53	0.38544992406534817
2204	54-55	0.39087434055630155
2204	56-57	0.44057629133668286
2204	58-59	0.44348672559318203
2204	60-61	0.4525121280595812
2204	62-63	0.44099957378919186
2204	64-65	0.3891516562276678
2204	66-67	0.39551276985312
2204	68-69	0.393103295877971
2204	70-71	0.43974711070793404
2204	72-73	0.38142046979046995
2204	74-75	0.3560819013623586
2204	76-77	0.3731800167648913
2204	78-79	0.3760764209449903
2204	80-81	0.34835612308638986
2204	82-83	0.35909300116939846
2204	84-85	0.34619985152244226
2204	86-87	0.36322447451706097
2204	88-89	0.2887630802225303
2204	90-91	0.2924225969632346
2204	92-93	0.2943607979278937
2204	94-95	0.34234720340883484
2204	96-97	0.3534594721833457
2204	98-99	0.34822983304945154
2204	100-101	0.35029804728240066
2205	1	0.3886466999616829
2205	2	0.31895252429693954
2205	3	0.8302737736131434
2205	4	0.4882339094317203
2205	5	0.2795996032991468
2205	6	0.25618372507329923
2205	7	0.25924826892429564
2205	8	0.24313177771841055
2205	9	0.2763605206316342
2205	10-11	0.2449276666246547
2205	12-13	0.24910254306097812
2205	14-15	0.35708106178706345
2205	16-17	0.3353773736007355
2205	18-19	0.2905787857329045
2205	20-21	0.3135730170077409
2205	22-23	0.33858574068909775
2205	24-25	0.3113884371683824
2205	26-27	0.317127302778367
2205	28-29	0.3521249543111793
2205	30-31	0.3739791943383679
2205	32-33	0.34128351523720113
2205	34-35	0.34184722158939707
2205	36-37	0.34227632182007284
2205	38-39	0.3107024422974263
2205	40-41	0.34061462029049494
2205	42-43	0.3531476811552565
2205	44-45	0.379642122182446
2205	46-47	0.293789740007675
2205	48-49	0.3144557453052528
2205	50-51	0.3286831521696243
2205	52-53	0.28547151727754283
2205	54-55	0.362760334618514
2205	56-57	0.3578472739789973
2205	58-59	0.29923168906601916
2205	60-61	0.30348449636134944
2205	62-63	0.30647503112803065
2205	64-65	0.25309769084363154
2205	66-67	0.31796683463740294
2205	68-69	0.28367602190167673
2205	70-71	0.3168198954353585
2205	72-73	0.31197244053680606
2205	74-75	0.2965165779368988
2205	76-77	0.2877507329449287
2205	78-79	0.2965555052121829
2205	80-81	0.2550107484014248
2205	82-83	0.32951059458579834
2205	84-85	0.2999756986142117
2205	86-87	0.24112813218730622
2205	88-89	0.2368625823867987
2205	90-91	0.27858120173506506
2205	92-93	0.2977606529082095
2205	94-95	0.25257277596217875
2205	96-97	0.2620930751820367
2205	98-99	0.2852921177553114
2205	100-101	0.35901580534773814
2206	1	0.3457900200084083
2206	2	0.29029506600979005
2206	3	0.7821655575640492
2206	4	0.44637231003149225
2206	5	0.25811193479729155
2206	6	0.23792652334513065
2206	7	0.202108164649502
2206	8	0.17067702104728255
2206	9	0.2135772894781951
2206	10-11	0.19644240160027948
2206	12-13	0.2022926417963049
2206	14-15	0.2918085427714985
2206	16-17	0.28575039995027396
2206	18-19	0.27776341061017007
2206	20-21	0.28062093135207533
2206	22-23	0.2841551475015649
2206	24-25	0.22570073366803456
2206	26-27	0.2644051463150632
2206	28-29	0.2784875749408684
2206	30-31	0.33497415747073234
2206	32-33	0.2999337418589647
2206	34-35	0.30516065448143337
2206	36-37	0.2795253640034616
2206	38-39	0.2740631406171161
2206	40-41	0.2760585426499276
2206	42-43	0.28113859941230857
2206	44-45	0.3195895974153302
2206	46-47	0.2955305162588857
2206	48-49	0.3337262490859345
2206	50-51	0.3309124163680224
2206	52-53	0.3419560062942537
2206	54-55	0.30810147322620907
2206	56-57	0.260712498631662
2206	58-59	0.29336190587802946
2206	60-61	0.3279185756946461
2206	62-63	0.3111370258603898
2206	64-65	0.3268014788195899
2206	66-67	0.3131275990478386
2206	68-69	0.2838875795182716
2206	70-71	0.3372973319114507
2206	72-73	0.3061121190966105
2206	74-75	0.32132346368813813
2206	76-77	0.2708226410008052
2206	78-79	0.2862628815331192
2206	80-81	0.2792707052443717
2206	82-83	0.26714542574329414
2206	84-85	0.2842307844422791
2206	86-87	0.29774454174496157
2206	88-89	0.28873490811093205
2206	90-91	0.29923111822540704
2206	92-93	0.3030951914023703
2206	94-95	0.3051497314953622
2206	96-97	0.28845638077326896
2206	98-99	0.25468342029748925
2206	100-101	0.3258393704785689
2207	1	0.3088117729634945
2207	2	0.20540414408167607
2207	3	0.7032531648628506
2207	4	0.4030888006424007
2207	5	0.23305191737424735
2207	6	0.16294691476137046
2207	7	0.17351624411412558
2207	8	0.13230099007130747
2207	9	0.07497328656560853
2207	10-11	0.14549836083735102
2207	12-13	0.18178656640440494
2207	14-15	0.26642290723801665
2207	16-17	0.22323307668599313
2207	18-19	0.1894113783139133
2207	20-21	0.21955754043494835
2207	22-23	0.227470553954646
2207	24-25	0.22379392235266948
2207	26-27	0.21387075242150644
2207	28-29	0.23320035071380119
2207	30-31	0.2362239633254717
2207	32-33	0.17372362063255764
2207	34-35	0.24783694046103477
2207	36-37	0.2929692603477463
2207	38-39	0.2515235135772116
2207	40-41	0.23336908160676018
2207	42-43	0.2048022732581174
2207	44-45	0.20733165239479945
2207	46-47	0.283130960163561
2207	48-49	0.27319262959584734
2207	50-51	0.31637188412876327
2207	52-53	0.31759652326482524
2207	54-55	0.3137347641479735
2207	56-57	0.2455822000564183
2207	58-59	0.3225523824848793
2207	60-61	0.3419307973368859
2207	62-63	0.30738289348342107
2207	64-65	0.29628615996580976
2207	66-67	0.27553893056659007
2207	68-69	0.27682267764900104
2207	70-71	0.3088047674893133
2207	72-73	0.26136656512535694
2207	74-75	0.25456390449092936
2207	76-77	0.22528022104999224
2207	78-79	0.2373577257341637
2207	80-81	0.25582058377668915
2207	82-83	0.25399846102680357
2207	84-85	0.2443720673108345
2207	86-87	0.2104002373523528
2207	88-89	0.2387149235442081
2207	90-91	0.2377536551132735
2207	92-93	0.2694057670513814
2207	94-95	0.2690581172104487
2207	96-97	0.24623528833268438
2207	98-99	0.2651664200954613
2207	100-101	0.3248006161826211
2208	1	0.24874959224386117
2208	2	0.20238971889903468
2208	3	0.6813692323357969
2208	4	0.38726935958247566
2208	5	0.21528783933040785
2208	6	0.16865386619885925
2208	7	0.11938830774873566
2208	8	0.1288031899100588
2208	9	0.1454511584519338
2208	10-11	0.11755019504946063
2208	12-13	0.09239397469851696
2208	14-15	0.11325462835650768
2208	16-17	0.15789586899948205
2208	18-19	0.1823149239869224
2208	20-21	0.19539023596358618
2208	22-23	0.17974572004357725
2208	24-25	0.17099300642002646
2208	26-27	0.15947907954608098
2208	28-29	0.16914878162892677
2208	30-31	0.19165437307682964
2208	32-33	0.15563456514954765
2208	34-35	0.17853084833902955
2208	36-37	0.16676236138742695
2208	38-39	0.18525958055715108
2208	40-41	0.2123567393786132
2208	42-43	0.21057294154082484
2208	44-45	0.1943840589433492
2208	46-47	0.14503641786381394
2208	48-49	0.1815162089974791
2208	50-51	0.20382389733188688
2208	52-53	0.20445427954812345
2208	54-55	0.16761161724812013
2208	56-57	0.19497865832950367
2208	58-59	0.19096447202863231
2208	60-61	0.19187820568539138
2208	62-63	0.21263309027435184
2208	64-65	0.20774970645202728
2208	66-67	0.16595630544171058
2208	68-69	0.18439350683275535
2208	70-71	0.20357226554902041
2208	72-73	0.18603020682122207
2208	74-75	0.2019883840863912
2208	76-77	0.18005946637191528
2208	78-79	0.12054922025682657
2208	80-81	0.13433699755405115
2208	82-83	0.1891974095724649
2208	84-85	0.18121665599729653
2208	86-87	0.17035093951180613
2208	88-89	0.1361619174617985
2208	90-91	0.18194677286133754
2208	92-93	0.16579537556349777
2208	94-95	0.1952093183233785
2208	96-97	0.2025316844089602
2208	98-99	0.17436418451260494
2208	100-101	0.24976997843020143
2209	1	0.10069074689565838
2209	2	0.0740593465973447
2209	3	0.1678872799606559
2209	4	0.2304395361588334
2209	5	0.11779325236071969
2209	6	0.03284651258253746
2209	7	0.041823392078846666
2209	8	0.06447696608147169
2209	9	0.0683370798710996
2209	10-11	0.06593246701081057
2209	12-13	0.012948002644499468
2209	14-15	0.043141774356136864
2209	16-17	0.02886177868477091
2209	18-19	0.08665685769368281
2209	20-21	0.12057614020984175
2209	22-23	0.106595891667709
2209	24-25	0.09108707077351852
2209	26-27	0.07072982723310162
2209	28-29	0.05357908279778911
2209	30-31	0.12349492191420808
2209	32-33	0.07241139681490694
2209	34-35	0.11434563423443223
2209	36-37	0.06260221577121428
2209	38-39	0.057850023163489084
2209	40-41	0.10494676703859085
2209	42-43	0.1303746905396963
2209	44-45	0.11323666290017798
2209	46-47	0.11368326422196873
2209	48-49	0.11560153896543568
2209	50-51	0.10651672234608611
2209	52-53	0.11133582451854807
2209	54-55	0.1311468087567036
2209	56-57	0.08716954896031837
2209	58-59	0.14965646921552178
2209	60-61	0.13889995070517358
2209	62-63	0.13272972951971695
2209	64-65	0.11597838019005735
2209	66-67	0.10748955695091666
2209	68-69	0.10004201434524873
2209	70-71	0.11733933532131147
2209	72-73	0.08052114804711152
2209	74-75	0.10669332117882391
2209	76-77	0.10113570057065147
2209	78-79	0.11240524023107668
2209	80-81	0.1076790870556863
2209	82-83	0.13023280458237707
2209	84-85	0.09938705629741662
2209	86-87	0.0934004693405015
2209	88-89	0.08807046451817513
2209	90-91	0.09547817943486336
2209	92-93	0.055854551043502454
2209	94-95	0.09693128541938734
2209	96-97	0.10573826739303627
2209	98-99	0.080207023174232
2209	100-101	0.13197510421401404
2210	1	-0.20478586235478247
2210	2	-0.1591511438604769
2210	3	-1.1692427015693951
2210	4	-0.32883279501482576
2210	5	-0.18601008024010923
2210	6	-0.06127690291101118
2210	7	-0.024786376445995018
2210	8	-0.018019931601081396
2210	9	-0.010837034434096893
2210	10-11	-0.06162489007775207
2210	12-13	-0.05359003450335109
2210	14-15	-0.05330780975832994
2210	16-17	-0.055599111791359235
2210	18-19	-0.07038399858692657
2210	20-21	-0.09010785234593044
2210	22-23	-0.041571955781549264
2210	24-25	-0.013328185312779794
2210	26-27	-0.0415264428879496
2210	28-29	-0.04121167166363193
2210	30-31	0.019933205161166256
2210	32-33	-0.0375579110769948
2210	34-35	-0.08020028448310512
2210	36-37	-0.07281209853695714
2210	38-39	-0.03360020982793799
2210	40-41	-0.004770796597952653
2210	42-43	-0.024420211189074337
2210	44-45	-0.013453716066678112
2210	46-47	5.378743056283497E-4
2210	48-49	-0.040859559434743176
2210	50-51	8.699007907893019E-4
2210	52-53	-0.05489898659722314
2210	54-55	0.012634391888219909
2210	56-57	-0.011282847168139654
2210	58-59	0.040987915665944286
2210	60-61	0.00202503070735105
2210	62-63	-0.04900773480477483
2210	64-65	-0.07484312802409931
2210	66-67	-0.05376988378930747
2210	68-69	-0.05355414665561398
2210	70-71	-0.0018358712814645628
2210	72-73	-0.04411233079170529
2210	74-75	-0.046523386537522526
2210	76-77	-0.0033663205656111472
2210	78-79	0.004723280264848029
2210	80-81	0.00630154282078621
2210	82-83	-0.01895736930143954
2210	84-85	-0.023843282680147126
2210	86-87	-0.023415694472454618
